id,id_empresa,ativo,pessoa,fantasia,razao,nome,documento,ie,telefone1,telefone2,email,site,cep,estado,codigo_cidade,cidade,bairro,endereco,numero,complemento,observacoes,deletado
1478,1478,1,0,MICHELIN RIBEIRAO PRETO,MICHELIN RIBEIRAO PRETO,MICHELIN RIBEIRAO PRETO,NULL,NULL,(16) 2137 - 7300,NULL,NULL,NULL,NULL,SP,3543402,RIBEIRAO PRETO,CENTRO,FRANCISCO JUNQUEIRA,NULL,NULL,PONTO REFERENCIA: IGREJA MANE (EM FRENTE),0
1479,1479,1,0,MICHELIN SAO JOSE DO RIO PRETO,MICHELIN SAO JOSE DO RIO PRETO,MICHELIN SAO JOSE DO RIO PRETO,NULL,NULL,(17) 3216 - 8999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1482,1482,1,0,EXTINTOR NACIONAL,AROMATIZANTE,AROMATIZANTE,NULL,NULL,(16) 3368 - 3075,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1485,1485,1,0,CAMPNEUS,PIRELLI,PIRELLI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1486,1486,1,0,AQUQARIUS COMERCIO DE DERIVADOS DEPETROLEO LTDA,PNEU DE PASSEIO,PNEU DE PASSEIO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1487,1487,1,0,AQUQARIUS COMERCIO DE DERIVADOS DEPETROLEO LTDA,AQUARIOS- PNEU DE PASSEIO,AQUARIOS- PNEU DE PASSEIO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1489,1489,1,0,DENTALTECH---DAVI,DENTALTECH,DENTALTECH,NULL,NULL,(16) 3116 - 8805,NULL,NULL,NULL,13560-642,SP,3548906,SAO CARLOS,JARDIM SAO CARLOS,RUA JESUINO DE ARRUDA,2512,NULL,NULL,0
1490,1490,1,0,HILDEBRAND,INIFORMES,INIFORMES,NULL,NULL,(16) 3371 - 2787,NULL,hildebrandecia@gmail.com,NULL,NULL,NULL,NULL,NULL,CENTRO,RUA EPISCOPAL,1983,NULL,CONTATOTULIPABORDADOS.COM.BR     MARCOS,0
1491,1491,1,0,LIMPE-FACIL,LIMPE-FACIL,LIMPE-FACIL,NULL,NULL,(16) 3374 - 8747,NULL,NULL,NULL,13574-002,SP,3548906,SAO CARLOS,VILA BOA VISTA,RUA DOUTOR GASTAO DE SA,802,NULL,CONTATO ELIANA OU NEUSA 3032-0666,0
1494,1494,1,0,ZANETE FUNILEIRO,ZANETE,ZANETE,NULL,NULL,(16) 3307 - 5802,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1495,1495,1,0,SO PASTILHA,SO PASTILHA,SO PASTILHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1496,1496,1,0,SASAKI,AUTO PECAS SASAKI CARAGUA LTDA,AUTO PECAS SASAKI CARAGUA LTDA,00.003.312/0001-59,254040633112,(12) 3882 - 4702,NULL,NULL,NULL,11660-690,SP,3510500,CARAGUATATUBA,JARDIM PRIMAVERA,AVENIDA MARANHAO,615,NULL,NULL,0
1497,1497,1,0,ITACUA,ITACUA,ITACUA,52.084.225/0001-77,582155772115,(16) 2102 - 0447,NULL,NULL,NULL,14095-000,SP,3543402,RIBEIRAO PRETO,PARQUE INDUSTRIAL LAGOINHA,AVENIDA PRESIDENTE CASTELO BRANCO,111,NULL,NULL,0
1506,1506,1,0,COMPEL,COMPEL,COMPEL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1507,1507,1,0,JHAU BORRACHARIA E AUTO PECAS,JHAU BORRACHARIA E AUTO PECAS,JHAU BORRACHARIA E AUTO PECAS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1509,1509,1,0,FIAT AUFI VEICULOS,FIAT AUFI VEICULOS,FIAT AUFI VEICULOS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1510,1510,1,0,SAO CARLOS AGORA PROPAGANDA,JAPIR,JAPIR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SP,3548906,SAO CARLOS,NULL,NULL,NULL,NULL,JAPIR 99796-3762,0
1511,1511,1,0,TOYOTA,STEFANI MOTORS LTDA,STEFANI MOTORS LTDA,03.427.884/0001-53,181140500116,(16) 3303 - 9090,(16) 3303 - 9099,acessorios@stefanimotors.com.br,NULL,14801-534,SP,3503208,ARARAQUARA,JARDIM DOS MANACAS,AVENIDA RODRIGO FERNANDO GRILLO,1469,NULL,NULL,0
1514,1514,1,0,CHUMBO PESOCAR,VICENTE DE P. SILVEIRA,VICENTE DE P. SILVEIRA,NULL,NULL,(19) 9704 - 4207,(19) 3483 - 1559,vicentesilveira@msn.com,NULL,NULL,SP,3550506,SAO PEDRO DO TURVO,CENTRO,RUA: JOAQUIM TEIXEIRA DE TOLEDO,355,FUNDOS,CHUMBO,0
1515,1515,1,0,RODA MANIA,RODA MANIA,RODA MANIA,NULL,NULL,(16) 3368 - 4696,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1516,1516,1,0,RICARDO LEME,RICARDO LEME,RICARDO LEME,NULL,NULL,NULL,NULL,alvares.eduardo@hotmail.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1517,1517,1,0,NOVA DISTRIBUIDORA  DE VEICULOS LTDA,NOVA DISTRIBUIDORA DE VEICULOS LTDA,NOVA DISTRIBUIDORA DE VEICULOS LTDA,72.855.505/0009-04,637209488111,(19) 3737 - 2000,NULL,NULL,NULL,13070-771,SP,3509502,CAMPINAS,BONFIM,RUA DOUTOR DAVID VICENTE,240,NULL,NULL,0
1518,1518,1,0,A P E AUTO PECAS - EIRELI,A P E AUTO PECAS - EIRELI,A P E AUTO PECAS - EIRELI,06.987.857/0004-76,535387208117,(19) 2106 - 4699,NULL,NULL,NULL,13424-165,SP,3538709,PIRACICABA,PAULICEIA,RUA DONA REGINA,455,NULL,NULL,0
1519,1519,1,0,COMPEL - SP LESTE,COMPEL DISTR. E COM. DE AUTO PECAS LTDA,COMPEL DISTR. E COM. DE AUTO PECAS LTDA,47.152.012/0001-03,109470784112,(11) 3572 - 3000,NULL,NULL,NULL,03425-010,SP,3550308,SAO PAULO,V SANTA ISABEL,PRACA JARDINOPOLIS 54,58,NULL,NULL,0
1520,1520,1,0,ROLEMAR,GIRANDO COMERCIO DE PECAS LTDA,GIRANDO COMERCIO DE PECAS LTDA,81.676.009/0007-04,244975987111,(19) 3202 - 6000,NULL,NULL,NULL,NULL,CAMPINAS,NULL,3509502,.,RUA DAS DALIAS,761,VILA MIMOSA,NULL,0
1521,1521,1,0,CARECA CARCACA,CARECA CARCACA,CARECA CARCACA,NULL,NULL,(16) 9914 - 8106,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1522,1522,1,0,SK AUTOMOTIVE,SK AUTOMOTIVE S/A - DIST.AUTOPECAS,SK AUTOMOTIVE S/A - DIST.AUTOPECAS,08.237.002/0026-69,209281900112,(14) 3878 - 6800,NULL,NULL,NULL,NULL,BAURU,NULL,3506003,0,AV.OCTAVIO MANGABEIRA,5,VILA CAROLINA,NULL,0
1523,1523,1,0,DECARTE DE OLEO,DECARTE DE OLEO,DECARTE DE OLEO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1525,1525,1,0,PNEU-MICHELIN/PASSEIO,MICHELIN - RJ,MICHELIN - RJ,50.567.288/0006-63,819002558112,(24) 3221 - 9700,NULL,NULL,NULL,27580-000,RJ,3302254,ITATIAIA,RODOVIA,RODOVIA PRESIDENTE DUTRA KM 316 L.D,316,NULL,NULL,0
1526,1526,1,0,SK AUTOMOTIVE,SK AUTOMOTIVE S/A - DIST.AUTOPECAS,SK AUTOMOTIVE S/A - DIST.AUTOPECAS,08.237.002/0037-11,142641487111,(11) 3616 - 0789,NULL,NULL,NULL,05034-000,SP,3550308,SAO PAULO,VL CHALOT,AV.PRES.CASTELO BRAQNCO,7777,ARMAZEM B PISO SUP.,NULL,0
1527,1527,1,0,SK AUTOMOTIVE,SK AUTOMOTIVE S/A - DIST.AUTOPECAS,SK AUTOMOTIVE S/A - DIST.AUTOPECAS,08.237.002/0028-20,633116253112,(13) 3036 - 9278,NULL,NULL,NULL,11015-020,SP,3548500,SANTOS,VILA MATIAS,RUA SILVA JARDIM,116,ARMAZEM B PISO SUP.,NULL,0
1528,1528,1,0,PTD COMERCIO DE PECAS EIRELI,PTD COMERCIO DE PECAS EIRELI,PTD COMERCIO DE PECAS EIRELI,10.619.557/0001-69,336872092110,NULL,NULL,NULL,NULL,07243-590,SP,3518800,GUARULHOS,BONSUCESSO,RUA EDUARDO FRONER GALPAO 1,621,NULL,0800 878 3157,0
1530,1530,1,0,SK AUTOMOTIVE,SK AUTOMOTIVE S/A - DIST.AUTOPECAS,SK AUTOMOTIVE S/A - DIST.AUTOPECAS,08.237.002/0005-34,645508791119,(12) 2134 - 2800,NULL,NULL,NULL,12238-530,SP,3549904,S.J.CAMPOS,CHAC.REUNIDAS,R.JOACABA,271,NULL,NULL,0
1531,1531,1,0,AQUARIUS COMERCIO DE DERIVADOS,AQUARIUS COMERCIO DE DERIVADOS DE PETROLEO LTDA,AQUARIUS COMERCIO DE DERIVADOS DE PETROLEO LTDA,50.080.464/0001-23,639020416111,(19) 3602 - 4533,NULL,NULL,NULL,13877-752,SP,3549102,SAO JOAO DA BOA VISTA,DISTRITO INDUSTRIAL,AVENIDA DOS TRABALHADORES,830,NULL,NULL,0
1532,1532,1,0,BOIANE E BOIANE,BOIANE E BOIANE,BOIANE E BOIANE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1539,1539,1,0,CONCREBAND TECNOLOGIA EM CONCRE,CONCREBAND TECNOLOGIA EM CONCR,CONCREBAND TECNOLOGIA EM CONCR,66.905.498/0001-40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1540,1540,1,0,SAAE,SERVICO AUTONOMO DE AGUA E ESGOTO,SERVICO AUTONOMO DE AGUA E ESGOTO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1541,1541,1,0,DE SANTIS E FONSECA LTDA,DE SANTIS E FONSECA LTDA,DE SANTIS E FONSECA LTDA,67.501.445/0001-26,NULL,NULL,NULL,NULL,NULL,NULL,SP,3548906,SAO CARLOS,NULL,NULL,NULL,NULL,NULL,0
1542,1542,1,0,PREFEITURA MUNICIPAL S.CARLOS,PREFEITURA MUNICIPAL S.CARLOS,PREFEITURA MUNICIPAL S.CARLOS,NULL,NULL,NULL,NULL,NULL,NULL,13560-000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1543,1543,1,0,RADIO POPY,RADIO POPY,RADIO POPY,NULL,NULL,NULL,NULL,NULL,NULL,13560-000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1544,1544,1,0,CLINICA EXAME MEDICO,STA GERMAIN MEDICINA DO TRABALHO,STA GERMAIN MEDICINA DO TRABALHO,NULL,NULL,(16) 3307 - 2337,(16) 3413 - 2590,NULL,NULL,13569-040,SP,3548906,SAO CARLOS,CENTRO,RUA NOVE DE JULHO,1288,NULL,NULL,0
1545,1545,1,0,DISTRIBUIDORA DE PECAS COMERCIAL SANTA RITA LTDA,DISTRIBUIDORA DE PECAS COMERCIAL SANTA RITA,DISTRIBUIDORA DE PECAS COMERCIAL SANTA RITA,21.444.154/0001-42,621.021.917-114,(19) 3582 - 3941,(19) 9116 - 7500,comercial.santarita@bol.com.br,NULL,13670-000,SP,3547502,SANTA RITA DO PASSA QUATRO,BOTAFOGO,RUA MISAEL ALVES DE ARAUJO,455,NULL,NULL,0
1546,1546,1,0,EPIL,EDITORA PESQUISA E INDUSTRIAL LTDA,EDITORA PESQUISA E INDUSTRIAL LTDA,NULL,NULL,NULL,NULL,NULL,NULL,13560-000,SP,3548906,SAO CARLOS,NULL,NULL,NULL,NULL,NULL,0
1548,1548,1,0,PORTO DE AREIA SAO CARLOS LTDA EPP,PORTO DE AREIA SAO CARLOS LTDA EPP,PORTO DE AREIA SAO CARLOS LTDA EPP,NULL,NULL,NULL,NULL,NULL,NULL,14800-000,SP,3503208,ARARAQUARA,NULL,NULL,NULL,NULL,NULL,0
1549,1549,1,0,MULTIPACK COMERCIAL EMBALAGENS LTDA,MULTIPLACK COMERCIAL EMBALAGENS LTDA,MULTIPLACK COMERCIAL EMBALAGENS LTDA,02.184.384/0003-37,637194611110,NULL,NULL,NULL,NULL,13560-000,SP,3548906,SAO CARLOS,NULL,AVENIDA GETULIO VARGAS,1360,NULL,NULL,0
1550,1550,1,0,BRICKA,BRICKA,BRICKA,NULL,NULL,(16) 3307 - 8640,NULL,erickmarcelo@terra.com.br,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MARCOS MOTORISTA 9.9126-0008,0
1551,1551,1,0,ERICK MARCELO DA SILVA OLIVEIRA,ERICK MARCELO DA SILVA OLIVEIRA,ERICK MARCELO DA SILVA OLIVEIRA,NULL,NULL,NULL,NULL,NULL,NULL,13562-150,SP,3548906,SAO CARLOS,JARDIM BANDEIRANTES,RUA ABRAHAO JOAO,537,NULL,NULL,0
1552,1552,1,0,MIGUEL MATERIAL CONSTRUCAO,MIGUEL MATERIAL CONSTRUCAO,MIGUEL MATERIAL CONSTRUCAO,NULL,NULL,NULL,NULL,NULL,NULL,13560-000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1553,1553,1,0,NAZARENO IND.COM.FERRO,NAZARENO INDUSTRIA E COMERCIO DE FERRO,NAZARENO INDUSTRIA E COMERCIO DE FERRO,17.460.235/0001-69,NULL,NULL,NULL,NULL,NULL,NULL,PORTO FERREIRA,NULL,3540705,1450,RUA JOAO JOSE ATTAB MIZIARA,NULL,NULL,NULL,0
1554,1554,1,0,JS COMERCIO DE MAQ.CAFE EXPRESSO,JS COMERCIO DE MAQ.CAFE EXPRESSO LTDA,JS COMERCIO DE MAQ.CAFE EXPRESSO LTDA,11.023.692/0001-00,NULL,NULL,NULL,NULL,NULL,14807-150,SP,3503208,ARARAQUARA,PARQUE ALVORADA,AV.PADRE JOSE DE ANCHIETA,1123,NULL,NULL,0
1555,1555,1,0,FGTS,FGTS,FGTS,NULL,NULL,NULL,NULL,NULL,NULL,13560-00_,SP,3548906,SAO CARLOS,CENTRO,AVENIDA SAO CARLOS,NULL,NULL,NULL,0
1556,1556,1,0,INSS,INSS,INSS,NULL,NULL,NULL,NULL,NULL,NULL,13560-000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1558,1558,1,0,SINDICATO DOS EMPREGADOS COMERCIO ARARAQUARA,SINDICATO DOS EMPREGADOS COMERCIO ARARAQUARA,SINDICATO DOS EMPREGADOS COMERCIO ARARAQUARA,NULL,NULL,(16) 3397 - 4894,(16) 3397 - 4896,NULL,NULL,14810-095,SP,3503208,ARARAQUARA,VILA XAVIER (VILA XAVIER),RUA RUY BARBOSA,920,NULL,AV. BARROSO,0
1561,1561,1,0,RADIO UNIVERSITARIA,RADIO UNIVERSITARIA,RADIO UNIVERSITARIA,NULL,NULL,NULL,NULL,NULL,NULL,13560-000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1562,1562,1,0,BORRACHARIA DO KIN,BORRACHARIA DO KIN,BORRACHARIA DO KIN,NULL,NULL,NULL,NULL,NULL,NULL,13560-000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1563,1563,1,0,MARINIEMARINI DE SAO CARLOS,MARINIEMARINI DE SAO CARLOS,MARINIEMARINI DE SAO CARLOS,01.540.979/0001-53,637127700-116,NULL,NULL,NULL,NULL,13560-000,SP,3548906,SAO CARLOS,NULL,RUA MAJOR MANOEL ANTONIO DE MATTOS,155,NULL,NULL,0
1564,1564,1,0,SAN CARLO IND E COM ARTEATOS DE CIMENTOS,SAN CARLO,SAN CARLO,NULL,NULL,NULL,NULL,NULL,NULL,13560-000,SP,3548906,SAO CARLOS,NULL,NULL,NULL,NULL,NULL,0
1565,1565,1,0,DROGA NOVA SAO CARLOS,DROGA NOVA SAO CARLOS,DROGA NOVA SAO CARLOS,17.359.888/0001-56,637197995117,(16) 3375 - 7486,NULL,NULL,NULL,13574-140,SP,3548906,SAO CARLOS,VILA PRADO,AVENIDA GRECIA,190,NULL,NULL,0
1566,1566,1,0,FUNDACAO THEODORETO SOUTO,FUNDACAO THEODORETO SOUTO,FUNDACAO THEODORETO SOUTO,47.035.266/0001-33,NULL,NULL,NULL,NULL,NULL,13560-648,SP,3548906,SAO CARLOS,JARDIM SAO CARLOS,RUA CONDE DO PINHAL,2267,NULL,NULL,0
1567,1567,1,0,DUPIM E KRASOUSKI LTDA-ME,CASA NOSSA,CASA NOSSA,08.419.185/0001-85,637.290.141-110,NULL,NULL,NULL,NULL,13560-000,SP,3548906,SAO CARLOS,NULL,RUA MAJOR JOSE INACIO A. DE MATTOS,195,NULL,NULL,0
1568,1568,1,0,KONG MAQUINAS,EMPRESA DE LOCACAO DE MAQUINAS,EMPRESA DE LOCACAO DE MAQUINAS,NULL,NULL,(16) 3339 - 1957,NULL,cobranca@kongmaquinas.com.br,NULL,NULL,SP,3503208,ARARAQUARA,NULL,NULL,NULL,NULL,NULL,0
1569,1569,1,0,MAQ3 ARARAQUARA ALUGUEL COM.,MAQ3 ARARAQUARA ALUGUEL,MAQ3 ARARAQUARA ALUGUEL,07.804.874/0001-40,NULL,NULL,NULL,NULL,NULL,14800-000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1570,1570,1,0,NELVIO TINTAS LTDA,NELVIO TINTAS LTDA,NELVIO TINTAS LTDA,04.831.362/0001-85,NULL,(16) 3311 - 0100,NULL,financeiro@nelviotintas.com.br,NULL,14801-250,SP,3503208,ARARAQUARA,CENTRO,AVENIDA PADRE FRANCISCO SALES COLTURATO,411,NULL,NULL,0
1571,1571,1,0,DUARTE DE SOUZA E CIA LTDA,DUARTE DE SOUZA E CIA LTDA,DUARTE DE SOUZA E CIA LTDA,59.599.670/0001-19,637001210112,(16) 3371 - 9439,NULL,NULL,NULL,13560-640,SP,3548906,SAO CARLOS,CENTRO,R GEN OSORIO,840,NULL,NULL,0
1572,1572,1,0,FERRO E ACO DEMARQUI,FERRO E ACO DEMARQUI,FERRO E ACO DEMARQUI,03.887.159/0001-68,181.288.190-113,(16) 3335 - 7744,NULL,ferrodemarqui.vendas@gmail.com,NULL,14801-533,SP,3503208,ARARAQUARA,JARDIM DOS MANACAS,AVENIDA NABOR RODRIGUES DOS SANTOS,171,NULL,NULL,0
1573,1573,1,0,CAT COM.E IMP. DE EQUIP. DE INF.LTDA,CAT INFORMATICA,CAT INFORMATICA,72.994.213/0001-97,637107719119,NULL,NULL,NULL,NULL,13560-241,SP,3548906,SAO CARLOS,CENTRO,RUA QUINZE DE NOVEMBRO,2957,NULL,NULL,0
1574,1574,1,0,MAYCO APARECIDO MALAVAZI,MAYCO PEDREIRO,MAYCO PEDREIRO,NULL,NULL,NULL,NULL,NULL,NULL,13560-000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1575,1575,1,0,JULIANO GOMES-PINTOR ARAQUARA,JULIANO GOMES,JULIANO GOMES,NULL,NULL,(16) 9334 - 1652,NULL,NULL,NULL,13560-00_,SP,3548906,SAO CARLOS,CENTRO,AVENIDA SAO CARLOS,NULL,NULL,NULL,0
1576,1576,1,0,DISTRIBUIDORA TIQUINHO,TIQUINHO,TIQUINHO,48.525.794/0001-33,637004770-116,NULL,NULL,NULL,NULL,13560-000,SP,3548906,SAO CARLOS,NULL,AVENIDA DR.TEIXEIRA DE BARROS,435,NULL,NULL,0
1577,1577,1,0,KIM PNEUS,KIM PNEUS,KIM PNEUS,NULL,NULL,NULL,NULL,NULL,NULL,13560-000,SP,3548906,SAO CARLOS,NULL,NULL,NULL,NULL,NULL,0
1579,1579,1,0,ATLAS VEICULOS E PECAS LTDA,ATLAS VEICULOS,ATLAS VEICULOS,NULL,NULL,NULL,NULL,NULL,NULL,13560-000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1580,1580,1,0,MOTORS IMPORTS,DISTRIBUIDORA DE AUTO PECAS MOTORS IMPORTS LTDA,DISTRIBUIDORA DE AUTO PECAS MOTORS IMPORTS LTDA,04.597.008/0005-61,145929729116,(11) 3738 - 3738,NULL,NULL,NULL,02114-002,SP,3550308,SAO PAULO,VILA MARIA,RUA DIAS DA SILVA,940,NULL,NULL,0
1582,1582,1,0,DISTRIBUIDORA AUTO PECAS MOTORS IMPO,DISTRIBUIDORA AUTO PECAS,DISTRIBUIDORA AUTO PECAS,04.597.008/0005-61,145.929.729-116,(11) 3738 - 3738,NULL,NULL,NULL,NULL,SAO PAULO,NULL,3550308,940,RUA DIAS DA SILVA,NULL,VILA MARIA,NULL,0
1584,1584,1,0,CARLOS,COMPRENSOR,COMPRENSOR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FAZ ENCANAMENTO DE AR,0
1585,1585,1,0,BIAGIO MATERIAIS PARA CONSTRUCAO LTDA,BIAGIO,BIAGIO,NULL,NULL,(16) 3336 - 4677,(16) 3331 - 3353,biagiomateriais@uol.com.br,NULL,14801-300,SP,3503208,ARARAQUARA,CENTRO,PROF.ADELIA IZ,666,NULL,NULL,0
1586,1586,1,0,CALHAS CRUZEIRO DO SUL,CALHAS CRUZEIRO DO SUL,CALHAS CRUZEIRO DO SUL,NULL,NULL,(16) 3371 - 3904,NULL,NULL,NULL,14800-000,SP,3503208,ARARAQUARA,NULL,NULL,NULL,NULL,NULL,0
1587,1587,1,0,RESTAURANTE,RESAURANTE,RESAURANTE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SP,3548906,SAO CARLOS,NULL,NULL,NULL,NULL,NULL,0
1589,1589,1,0,KONG LOCACAO E COMERCIO ANDAIMES E MAQ.,KONG LOCACAO,KONG LOCACAO,97.531.898/0001-66,181158348110,(16) 3339 - 2022,(16) 3339 - 1957,NULL,NULL,14811-200,SP,3503208,ARARAQUARA,JARDIM BRASIL (VILA XAVIER),AVENIDA FRANCISCO VAZ FILHO,NULL,NULL,NULL,0
1590,1590,1,0,FIORI CASA E CONSTRUCAO,FIORI CASA E CONSTRUCAO,FIORI CASA E CONSTRUCAO,NULL,NULL,(16) 3336 - 7518,NULL,NULL,NULL,14800-000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1591,1591,1,0,SUPERNANO,SUPERNANO,SUPERNANO,NULL,NULL,NULL,NULL,NULL,NULL,13560-000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1592,1592,1,0,REI DA CACAMBA,REI DA CACAMBA,REI DA CACAMBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SP,3503208,ARARAQUARA,NULL,NULL,NULL,NULL,NULL,0
1593,1593,1,0,LEACIR BIANCOLLI,MONTES E BIANCOLLI LTDA ME,MONTES E BIANCOLLI LTDA ME,00.723.741/0001-09,637120079118,(16) 3362 - 3359,NULL,NULL,NULL,13570-591,SP,3548906,SAO CARLOS,VILA MARCELINO,RUA RAIMUNDO CORREA,201,NULL,NULL,0
1594,1594,1,0,VESPOR,VESPOR AUTOMOTIVE DIST DE AUTO PECAS LTD,VESPOR AUTOMOTIVE DIST DE AUTO PECAS LTD,04.771.370/0003-45,582628652119,(16) 2101 - 9600,NULL,NULL,NULL,14095-220,SP,3543402,RIBEIRAO PRETO,LAGOINHA,AV.PRESIDENTE KENNEDY,2540,2560,NULL,0
1595,1595,1,0,COMERCIO DE EXTINTORES SAO SABASTIAO LTDA ME,COMERCIO DE EXTINTORES SAO SABASTIAO LTDA ME,COMERCIO DE EXTINTORES SAO SABASTIAO LTDA ME,20.086.428/0001-06,637230450113,NULL,NULL,NULL,NULL,13572-510,SP,3548906,SAO CARLOS,VILA SANTA MADRE CABRINI,RUA MANOEL WENZEL,77,NULL,NULL,0
1596,1596,1,0,47 - ATACADO,ATLAS VEICULOS E PECAS LTDA,ATLAS VEICULOS E PECAS LTDA,05.312.946/0007-00,210087388117,(17) 3344 - 0600,NULL,NULL,NULL,NULL,BEBEDOURO,NULL,3506102,277,RUA BARRETOS, 277BARRACAO 1,JARDIM TALARICO,NULL,0
1597,1597,1,0,CABRINO DISTRIBUIDORA AUTOMOTIVA LTDA,CABRINO DISTRIBUIDORA AUTOMOTIVA LTDA,CABRINO DISTRIBUIDORA AUTOMOTIVA LTDA,60.295.979/0001-02,244105209118,(19) 3739 - 3900,NULL,NULL,NULL,13069-036,SP,3509502,CAMPINAS,PARQUE CIDADE CAMPINAS,AVENIDA COMENDADOR ALADINO SELMI,2502,NULL,NULL,0
1598,1598,1,0,NEXTEL,NEXTEL,NEXTEL,NULL,NULL,NULL,NULL,NULL,NULL,13560-000,SP,3548906,SAO CARLOS,NULL,NULL,NULL,NULL,NULL,0
1600,1600,1,0,ALEXANDRE ARARAQUARA,ALEXANDRE,ALEXANDRE,NULL,NULL,NULL,NULL,NULL,NULL,13560-000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1601,1601,1,0,HIDRAULICA ELETRICA JUBARTE,HIDRAULICA ELETRICA JUBARTE,HIDRAULICA ELETRICA JUBARTE,NULL,NULL,NULL,NULL,NULL,NULL,14800-000,SP,3548906,SAO CARLOS,NULL,NULL,NULL,NULL,NULL,0
1602,1602,1,0,CARTAO PATICULAR EBERT,CARTAO EBERT,CARTAO EBERT,NULL,NULL,NULL,NULL,NULL,NULL,13560-000,SP,3548906,SAO CARLOS,NULL,NULL,NULL,NULL,NULL,0
1605,1605,1,0,MANUTENCAO EQUIPAMENTOS DIVERSOS,MANUTENCAO,MANUTENCAO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1606,1606,1,0,YASUDA MARITIMA SEGUROS,YASUDA MARITIMA SEGUROS,YASUDA MARITIMA SEGUROS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1607,1607,1,0,FERRARI E FERRARI C.DE A. PECAS,FERRARI E FERRARI C.DE A. PECAS,FERRARI E FERRARI C.DE A. PECAS,04.563.438/0001-39,637248242113,(16) 3371 - 5952,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CENTRO,RUA 13 DE MAIO,1647,NULL,NULL,0
1608,1608,1,0,SANTA EMILIA RENAULT,SANTA EMILIA RENAULT,SANTA EMILIA RENAULT,NULL,NULL,(16) 2107 - 0622,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
1609,1609,1,0,FUNILARIA MARCOS,FUNILARIA MARCOS,FUNILARIA MARCOS,NULL,NULL,(16) 3368 - 1728,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ATENDEM CARROS DA ENGEFORT,0
