id;codigo;registro_uso;registro_uso_usuario;fantasia;razao;ie;ie_inddest;documento;fixo_1;fixo_2;fixo_3_contato;fixo_3;endereco;numero;bairro;complemento;codigo_cidade;cidade;estado;cep;email;observacoes
1737;6-1737;N;NULL;RAYSSOL COMERCIO E SERVICOS LTDA;RAYSSOL COMERCIO E SERVICOS LTDA;181107423116;9-NAO CONTR;00.218.960/0001-22;;;;;AVENIDA PADRE FRANCISCO SALES COLTURATO;22;JD. PRIMAVERA;;3503208;ARARAQUARA;SP;14802-000;;
1738;6-1738;N;NULL;LUCAS FUNCIONARIO;LUCAS FUNCIONARIO;;9-NAO CONTR;;;;;;;;;;;;;_____-___;;
1739;6-1739;N;NULL;TORRA TORRA;MAGAZINE TORRA TORRA LTDA;181245835114;9-NAO CONTR;22.685.030/0030-56;;;;;RUA NOVE DE JULHO;875;CENTRO;;3503208;ARARAQUARA;SP;_____-___;;
1740;6-1740;N;NULL;PREFEITURA DO MUNICIPIO DE ARARAQUARA;PREFEITURA DO MUNICIPIO DE ARARAQUARA;1330471;9-NAO CONTR;;(16) 3301 - 5000;;;;RUA SAO BENTO;840;CENTRO;;3503208;ARARAQUARA;SP;14801-901;;
1741;6-1741;N;NULL;SR FERRAGENS;SR COMERCIAL ARARAQUARA LTDA;181294631119;9-NAO CONTR;04.453.729/0001-74;(16) 3335 - 3200;;;;RUA SAO BENTO;2196;;;3503208;ARARAQUARA;SP;_____-___;;
1742;6-1742;N;NULL;CLEBER PECAS;VENDEDOR AMBULANTE;;9-NAO CONTR;;(16) 9609 - 4018;;;;;;;;;;;_____-___;;
1743;6-1743;N;NULL;CONTREL;CONTREL MATERIAIS ELETRICOS LTDA ME;181122715118;9-NAO CONTR;01.630.991/0001-59;;;;;RUA 9 DE JULHO;2078;JARDIM PRIMAVERA;;3503208;ARARAQUARA;SP;_____-___;;
1744;4-1744;N;NULL;INSS;INSS;;9-NAO CONTR;;;;;;;;;;;;;_____-___;;
1745;4-1745;N;NULL;FGTS;FGTS;;9-NAO CONTR;;;;;;;;;;;;;_____-___;;
1746;6-1746;N;NULL;DROGARIA RAIA;RAIA DROGASIL S.A;181181075114;9-NAO CONTR;61.585.865/0864-47;(16) 3331 - 5788;;;;RUA NOVE DE JULHO;2157;CENTRO;;3503208;ARARAQUARA;SP;_____-___;;
1747;6-1747;N;;FONEJA.COM;FAST INFORMATION TELEFONIA E TELE ATENDIMENTO LTDA-ME;1198821;9-NAO CONTR;10.670.694/0001-28;(16) 3303 - 3000;;;;RUA MAURICIO GALLI;27;VILA SEDENHO;;3503208;ARARAQUARA;SP;14806-155;;
1748;6-1748;N;NULL;BAZAR SENSACAO;BAZAR SENSACAO MAGAZINE E PAPELARIA LTD;181002310115;9-NAO CONTR;67.427.740/0001-80;;;;;RUA PADRE DUARTE;2219;CENTRO;;3503208;ARARAQUARA;SP;14801-280;;
1750;6-1750;N;NULL;AUTO POSTO PITCHCAR;AUTO POSTO PITCHCAR LTDA-ME;181145413118;9-NAO CONTR;12.546.334/0001-44;(16) 3324 - 5961;;;;AV MARGINAL UM;65;JD. SAO FRANCISCO;;3503208;ARARAQUARA;SP;14801-970;;
1751;4-1751;N;;CENTROL LUBRIFICANTES;ROGINELIO GOMES DE ALENCAR ME;637287595116;9-NAO CONTR;08.290.202/0001-27;(16) 3375 - 6156;;;;AVENIDA MORUMBI;807;VILA MORUMBI;;3548906;SAO CARLOS;SP;13572-240;;
1752;6-1752;N;NULL;BIT INFORMATICA ARARAQUARA;BIT INFORMATICA ARARAQUARA LTDA ME;;9-NAO CONTR;04.278.525/0001-44;(16) 3332 - 7292;;MARCOS SILVA;;AVENIDA 15 DE NOVEMBRO;989;CENTRO;;3503208;ARARAQUARA;SP;_____-___;;
1753;6-1753;N;NULL;AUTOPARTES ORIGINAL;AUTOPARTES ORIGINAL DISTR. AUTO PECAS;;9-NAO CONTR;;;;;(19) 3232 - 7633;AVENIDA MARECHAL CARMONA;840;VILA JOAO JORGE;;3509502;CAMPINAS;SP;13041-311;financeiro@autopartesoriginal.com.br;"3231-9927/3234-2785/3237-3799/3239-1300 LOJA 1"
1754;6-1754;N;NULL;CLEBER PECAS;VENDEDOR AMBULANTE;;9-NAO CONTR;;;;;;;;;;;;;_____-___;;
1755;4-1755;N;;SEF COMERCIAL E SERVICOS TECNOLOGICOS;SEF COMERCIAL;149832135114;9-NAO CONTR;05.481.109/0001-01;(11) 3339 - 1717;;;;RUA DOUTOR LEONARDO PINTO;31;BOM RETIRO;;3550308;SAO PAULO;SP;01125-010;;UNIFORME MICHELAN
1757;6-1757;N;NULL;IMPERIUM ACESSORIOS;IMPERIUM ACESSORIOS;;9-NAO CONTR;;(14) 3732 - 4619;;;(14) 9615 - 1668;RUA JOBEL LEONEL CORREA;64;CONJ. HAB. BRASIL NOVO;;3504503;AVARE;SP;_____-___;;
1759;6-1759;N;NULL;PIPOCOPOS MATRIZ;PIPOCOPOS MATRIZ;181055646112;9-NAO CONTR;50.430.628/0001-03;(16) 3303 - 8775;;;;RUA GONCALVES DIAS;670;CENTRO;;3503208;ARARAQUARA;SP;_____-___;;
1760;6-1760;N;NULL;SAMUEL;VENDEDOR DE SACO DE LIXO;;9-NAO CONTR;;(16) 9732 - 3146;;;;;;;;;;;_____-___;;
1761;6-1761;N;NULL;POUP TEMPO OCUPACIONAL;POUP TEMPO OCUPACIONAL - SAUDE E SEGURANCA DO TRABALHO;;9-NAO CONTR;;(16) 3333 - 3866;;;;RUA JOAO MASIERO;8;VIA EXPRESSA;;3503208;ARARAQUARA;SP;14800-489;;EXAME CLINICO E AUDIOMETRIA (MECANICOS)
1762;6-1762;N;NULL;POSTO TOTAL ARARAQUARA LTDA;POSTO TOTAL ARARAQUARA LTDA;181295099119;9-NAO CONTR;04.527.501/0001-81;;;;;AVENIDA JULIO URSULINO PEDROSO;25;JARDIM NOVA AMERICA;;3503208;ARARAQUARA;SP;14800-320;;
1763;6-1763;N;NULL;CASA DE CARNES BORSARI;JEAN ROBERT BORSARI - ME;181308526115;9-NAO CONTR;05.809.742/0001-86;;;;;AVENIDA PADRE FRANCISCO SALES COLTURATO;165;CENTRO;;3503208;ARARAQUARA;SP;14801-250;;
1767;6-1767;N;NULL;JEAN MAIKY ROMA GONCALVES;JEAN FUNCIONARIO;;9-NAO CONTR;;;;;;;;;;;;;_____-___;;
1769;6-1769;N;NULL;AUTO POSTO HARMONIA DE ARARAQUARA;AUTO POSTO HARMONIA DE ARARAQUARA;;9-NAO CONTR;;;;;;;;;;;;;_____-___;;
1770;4-1770;N;NULL;GOVERNO DO ESTADO DE SAO PAULO;GOVERNO DO ESTADO DE SAO PAULO;;9-NAO CONTR;;;;;;;;;;;;;13560-000;;
1772;4-1772;N;NULL;DINO LAVA RAPIDO;DINO LAVA RAPIDO;;9-NAO CONTR;;(16) 9753 - 4753;;;;;;;;;;;_____-___;;
1773;6-1773;N;;FL FERRAMENTAS;FL FERRAMENTAS;;9-NAO CONTR;14.597.830/0001-52;;;;(16) 9701 - 8039;;;;;;;;_____-___;;
1774;6-1774;N;NULL;ARA IMPORTS;ARA IMPORTS;;9-NAO CONTR;;(16) 3332 - 9161;(16) 3332 - 5418;;;AV PADRE JOSE DE ANCHIETA;889;JARDIM PADRE ANCHIETA;;3503208;ARARAQUARA;SP;14807-212;araimports@hotmail.com;
1775;6-1775;N;NULL;ADNA ENGENHARIA;ADNA ENGENHARIA;;9-NAO CONTR;;(16) 3214 - 8019;(16) 9247 - 2260;;;FABIO ROCHA 997120144 TRABALHA COM A ADNA;;;;;;;_____-___;adna3004@gmail.com;
1776;6-1776;N;NULL;AUTO POSTO CINQUENTAO;AUTO POSTO CINQUENTAO ARARAQUARA LTDA;18225880114;9-NAO CONTR;21.446.124/0001-75;;;;;RUA PRINCESA IZABEL;451;VILA XAVIER;;;;;14801-004;;
1777;6-1777;N;NULL;VALIM DISTRIBUIDORA;TUDO PARA AUTO CENTER;;9-NAO CONTR;;(16) 8181 - 9767;;EDERSON VALIM;(16) 9143 - 5152;;;;;;;;_____-___;;
1779;4-1779;N;;DF PNEUS ARARAQUARA;DF PNEUS ARARAQUARA;;9-NAO CONTR;;;;;;;;;;;;;_____-___;;
1780;6-1780;N;;OXIMAQ;OXIMAQ COMERCIAL E INDUSTRIAL DE EQUIPAMENTOS LTDA;;9-NAO CONTR;;(16) 3301 - 0000;;;;AVENIDA MARIA ANTONIA CAMARGO DE OLIVEIRA;270;VILA SUCONASA;;3503208;ARARAQUARA;SP;14807-120;oximaq@oximaq.com.br;
1781;4-1781;N;;AUTO PECAS SAO CARLOS;AUTO PECAS SAO CARLOS;;9-NAO CONTR;;(16) 3368 - 3723;;;;;;;;3548906;SAO CARLOS;SP;_____-___;;
1782;6-1782;N;;MERCEDES BENZ;PERES DIESEL VEICULOS SA PERESAR;;9-NAO CONTR;;(16) 3301 - 8800;;;;AVENIDA ALBERTO BENASSI;4380;JARDIM BANDEIRANTES;;3503208;ARARAQUARA;SP;14804-300;;PECAS GUSTAVO /MARCOS
1783;6-1783;N;;TRANSLUTE;TRANSLUT;;9-NAO CONTR;57.012.098/0001-14;(11) 4772 - 7446;;CIDA;;RUA NOVA SAO PAULO;410;ITAQUI;;3522505;ITAPEVI;SP;06696-100;;
1784;6-1784;N;NULL;REYSSOL COMERCIO E SERVICOS LTDA;REYSSOL COMERCIO E SERVICOS LTDA;;9-NAO CONTR;;;;;;AVENIDA PADRE FRANCISCO SALES COLTURATO;22;JD. PRIMAVERA;;3503208;ARARAQUARA;SP;14802-000;;
1788;4-1788;N;NULL;SUCATEIRO LEANDRO PASSARINHO;LENADRO PASSARINHO;;9-NAO CONTR;;(14) 3269 - 5319;(14) 3269 - 5001;LEANDRO;;TREVO DA ROD.JULIAO LORENZETTI KM;304;;;3526803;LENCOIS PAULISTA;SP;18685-900;lpassarinho@lwart.com.br;COLETA - EBERT QUE PEDIU PARA CADASTRAR
1789;4-1789;N;;NEI AUTO PECAS VAM;NEI AUTO PECAS VAM;;9-NAO CONTR;;;;NEI;(16) 9279 - 1580;;;;;;;;_____-___;;9.9279-1580
1793;6-1793;N;NULL;DOTTI RESTAURANTE;DOTTI RESTAURANTE;;9-NAO CONTR;;(16) 3336 - 2521;;;;RUA NOVE DE JULHO;1280;CENTRO;;3503208;ARARAQUARA;SP;_____-___;;RUA PADRE DUARTE - Nº1938 - CENTRO (16)33315001
1794;6-1794;N;;NIL SUCATAS;COMPRA E COMERCIO DE PECAS USADAS EM GERAL;;9-NAO CONTR;;(16) 9602 - 1600;;;;;;;;3503208;ARARAQUARA;SP;_____-___;;
1796;4-1796;N;NULL;DISTRIBUIDOR PEUGEOT;PECAS PEUGEOT;;9-NAO CONTR;;(11) 3354 - 1038;;;;;;;;;;;_____-___;;
1797;4-1797;N;;TOULOSE PECAS PEUGEOT E CITROEN;TOULOSE PECAS PEUGEOT E CITROEN;;9-NAO CONTR;;;;;(11) 3054 - 1038;;;;;;;;_____-___;;
1798;6-1798;N;NULL;AUTO ESCOLA E DESPACHANTE FONTE;AUTO ESCOLA E DESPACHANTE FONTE;;9-NAO CONTR;;(16) 3336 - 1054;;;;AVENIDA DUQUE DE CAXIAS;242;CENTRO;;3503208;ARARAQUARA;SP;14801-120;;
1799;4-1799;N;;SPARTAN DO BRASIL PROD.QUIMICOS LTDA;RAIMUNDO CAMARGO;671266268119;9-NAO CONTR;46.256.772/0002-70;(19) 3037 - 3300;;;;RODOVIA ADAUTO CAMPO DALL ORTO KM;1,9;JARDIM MANCHESTER (NOVA VENEZA);;3552403;SUMARE;SP;13178-440;;
1800;6-1800;N;NULL;AUTO POSTO TRALDI E LIMA LTDA EPP;AUTO POSTO TRALDI E LIMA LTDA EPP;181330665116;9-NAO CONTR;08.333.078/0001-30;(16) 3331 - 8779;;;;RUA ITALIA;2368;SAO GERALDO;;3503208;ARARAQUARA;SP;14801-350;;
1801;6-1801;N;NULL;WALTER FERREITA MICHELIN;WALTER FERREITA MICHELIN;;9-NAO CONTR;;(16) 9719 - 0698;;;;;;;;;;;_____-___;walter.ferreira@michelin.com;
1802;6-1802;N;NULL;LUBRIFIC EQUIPAMENTOS E ACESSORIOS LTDA-EPP;LUBRIFIC EQUIPAMENTOS E ACESSORIOS LTDA-EPP;181083116;9-NAO CONTR;74.207.242/0001-97;(16) 3322 - 9920;;;;AV SETE DE SETEMBRO;417;CENTRO;;3503208;ARARAQUARA;SP;_____-___;;
1803;6-1803;N;NULL;PANFLETOS E CIA;PAIVA E PAIVA, PANFLETOS E CIA LTDA ME;;9-NAO CONTR;07.810.449/0001-64;;;;;AVENIDA LUIZ MANINI;187;JARDIM SAO GABRIEL;;3503208;ARARAQUARA;SP;14801-760;;"SUELEN(ARARAQUARA):33228440DANIEL(SAO CARLOS): 98200225 OU ESCRITORIO:32011385"
1804;4-1804;N;NULL;BAIRRO AQUI;BAIRRO AQUI;;9-NAO CONTR;;;;;;;;;;;;;13560-000;;
1805;6-1805;N;NULL;JUVENAL E MARIO PNEUS;JUVENAL E MARIO PNEUS;;9-NAO CONTR;;(16) 9734 - 8778;(16) 9713 - 7878;;;AV. MONTEIRO LOBATO;1088;SAO GERALDO;;3503208;ARARAQUARA;SP;_____-___;;
1806;6-1806;N;NULL;RICARDO ELETRICISTA;RICARDO ELETRICISTA;;9-NAO CONTR;;(16) 3214 - 9635;(16) 9175 - 5073;;(16) 9964 - 7508;;;;;;;;_____-___;ricardomendes2@yahoo.com.br;
1807;4-1807;N;;GERDIESEL;GERDIESEL AUTO PECAS;;9-NAO CONTR;;(16) 3375 - 1082;;NETO;;;;;;;;;_____-___;;
1808;6-1808;N;NULL;SISTEMA CLUBE DE COMUNICACAO;SISTEMA CLUBE DE COMUNICACAO LTDA;582638383117;9-NAO CONTR;46.665.188/0001-98;(16) 2101 - 3500;(16) 3931 - 3500;;;AVENIDA NOVE DE JULHO;606;JARDIM SUMARE;;3543402;RIBEIRAO PRETO;SP;14025-000;info@clube.com.br;
1809;4-1809;N;NULL;EXATA TECNOLOGIA E PRECISAO;EXATA TECNOLOGIA E PRECISAO;;9-NAO CONTR;;(16) 3043 - 9375;(16) 9156 - 4826;;;RUA HENRIQUE DUMONT;324;JARDIM MOSTEIRO;;3543402;RIBEIRAO PRETO;SP;14085-330;;
1810;6-1810;N;NULL;DISK ASSISTENCIA TECNICA;DISK ASSISTENCIA TECNICA;;9-NAO CONTR;;(16) 3331 - 8099;(16) 3311 - 6747;;;AVENIDA PROFESSOR JORGE CORREA;484;CENTRO;;3503208;ARARAQUARA;SP;14801-230;;"VISITA PARA OLHAR A IMPRESSORA/RESOLVER O PROBLEMA DENTRO DA EMPRESA: R50,00RETIRAR A IMPRESSORA/SERVICO FORA: SERA FEITO UM ORCAMENTO"
1812;4-1812;N;;AFONSO AMIGO NATHAN;AFONSO AMIGO NATHAN;;9-NAO CONTR;;;;;;;;;;;;;_____-___;;9.9123-4066
1814;6-1814;N;NULL;K JOTA ENGENHARIA ELETRICA;K JOTA ENGENHARIA ELETRICA;;9-NAO CONTR;;(16) 8149 - 8666;(16) 9713 - 0480;JOSEVALDO;;;;;;;;;_____-___;;ESPECIALISTA EM: PARTE ELETRICA RESIDENCIAL, PREDIAL, COMERCIAL, ALARMES, CERCA ELETRICA, C.F.T.V, TELEFONIA
1815;6-1815;N;NULL;VENT LUZ;VALENTE E VALENTE ELETRICA LTDA;181114020111;9-NAO CONTR;00.762.444/0001-64;;;;;RUA 9 DE JULHO;1446;CENTRO;;3503208;ARARAQUARA;SP;14801-295;;
1817;6-1817;N;NULL;AUTO POSTO BALAO 36;AUTO POSTO BALAO 36;;9-NAO CONTR;;;;;;AV PADRE FRANCISCO COLTURATO;1323;;;3503208;ARARAQUARA;SP;_____-___;;
1818;6-1818;N;NULL;MICHELIN;MICHELIN;;9-NAO CONTR;;;;;;;;;;;;;_____-___;;
1819;6-1819;N;;NOVABAT O SHOPPING DAS BATERIAS;NOVA BATERIAS PECAS E ACESSORIOS LTDA ME;181215625117;9-NAO CONTR;20.377.128/0001-86;(16) 3461 - 9332;(16) 3461 - 9333;;;RUA GONCALVES DIAS;1113;CENTRO;;3503208;ARARAQUARA;SP;_____-___;;
1822;6-1822;N;NULL;PIAO COMERCIO DE PARAFUSOS LTDA - EPP;PIAO COMERCIO DE PARAFUSOS LTDA - EPP;181289600116;9-NAO CONTR;04.026.090/0001-40;(16) 3335 - 2241;;;;AVENIDA PADRE FRANCISCO SALES COLTURATO;205;CENTRO;;3503208;ARARAQUARA;SP;14801-250;;
1824;4-1824;N;NULL;MECANICA SAO MARCOS - MARQUINHO;MECANICA SAO MARCOS;;9-NAO CONTR;;(16) 3415 - 2755;;MARQUINHO;(16) 8824 - 9087;;;;;;;;_____-___;;EX-PATRAO DO NATHAN
1825;4-1825;N;;OLIVIO CASSETA SAO CARLOS -ME;OLIVIO CASSETA SAO CARLOS -ME;637248800110;9-NAO CONTR;04.577.569/0001-75;(16) 3368 - 4449;;;;CARLOS FLEISCHMAN;471;VILA IZABEL;;3548906;SAO CARLOS;SP;13570-490;;
1826;4-1826;N;NULL;COBRA ROLAMENTOS - LEME;COBRA ROLAMENTOS - LEME;;9-NAO CONTR;;(16) 3603 - 3333;;;;;;;;3543402;RIBEIRAO PRETO;SP;_____-___;;
1827;6-1827;N;NULL;MAURICIO GOTARDE;MAURICIO GOTARDE;;9-NAO CONTR;;;;;;;;;;;;;_____-___;;
1834;4-1834;N;NULL;ANTARY;ANTARY;;9-NAO CONTR;;;;;;;;;;3548906;SAO CARLOS;SP;_____-___;;
1841;4-1841;N;;GAUCHO AUTO PECAS - NOVAS/USADAS;GAUCHO AUTO PECAS - NOVAS/USADAS;;9-NAO CONTR;;(16) 3375 - 7863;;GAUCHO 9.9207-7140;(18) 8166 - 9501;AVENIDA JOSE MIGLIATO;321;CIDADE ARACY;;3548906;SAO CARLOS;SP;13560-000;;
1842;4-1842;N;;OFICINA DO PARA-CHOQUE;OFICINA DO PARA-CHOQUE;;9-NAO CONTR;;(16) 3307 - 6363;;;;;;;;;;;13560-000;;
1845;4-1845;N;;LAERCIO -FPGOBI PNEUMATICOS;LAERCIO FOGOBI PNEUMATICOS;177372117118;9-NAO CONTR;25.335.659/0001-20;(18) 3608 - 5177;(16) 3622 - 9915;;;RUA CATANDUVA;320;JARDIM NOVA YORQUE;;3502804;ARACATUBA;SP;16018-230;;VENDEDOR LAERCIO - PASTA DE MAO/E ETC...(18)98183-1313 / (18)99658-9858
1847;4-1847;N;NULL;FEX AUTO PECA;FEX AUTO;;9-NAO CONTR;;(16) 3415 - 6070;;;;;;;;;;;_____-___;;
1848;4-1848;N;NULL;CASTRAL REPRESENTACAO DE PRODUTOS IND.LTDA;CASTRAL REPRESENTACAO DE PRODUTOS INDUSTRIAIS;;9-NAO CONTR;08.948.891/0001-14;(16) 3201 - 3645;(16) 9781 - 6806;;;RUA D.ALEXANDRINA;1249;CENTRO;;3548906;SAO CARLOS;SP;13560-290;;
1849;4-1849;N;;FLEX MIX;R.DE SOUZA COMERCIO DE PECAS LTDA ME;637356151111;9-NAO CONTR;22.439.941/0001-69;(16) 3415 - 6070;;;;RUA ITALIA;32;VILA LUTFALLA;;3548906;SAO CARLOS;SP;13570-665;;FABIO
1850;6-1850;N;NULL;AUTO POSTO 36;AUTO POSTO 36 LTDA;181031923119;9-NAO CONTR;50.714.575/0001-44;;;;;AVENIDA PADRE FRANCISCO SALES COLTURATO;124;SAO GERALDO;;3503208;ARARAQUARA;SP;14802-000;;
1851;4-1851;N;;FUNILARIA MM;FUNILARIA MM;;9-NAO CONTR;;(16) 3364 - 5577;;VIVIANE NAVARRO;(16) 3501 - 1379;TRAVESSA 9 CIDADE DE MILAO;;;;3548906;SAO CARLOS;SP;_____-___;;
1852;4-1852;N;;RISSO TRANSPORTADORA;RISSO;;9-NAO CONTR;;;;JU;(16) 3333 - 6343;;;;;3503208;ARARAQUARA;SP;_____-___;;
1853;6-1853;N;NULL;BLANCO E PIAO COMERCIO DE PARAFUSOS;BLANCO E PIAO COMERCIO DE PARAFUSOS LTDA-EPP;181314980114;9-NAO CONTR;06.987.329/0001-74;;;;;RUA GONCALVES DIAS;1589;CENTRO;;3503208;ARARAQUARA;SP;14801-290;;
1854;4-1854;N;NULL;ROSEMEIRE APARECIDA MILHOR;ROSEMEIRE APARECIDA MILHOR;;9-NAO CONTR;;(16) 3361 - 1864;(16) 9388 - 0371;;;ALAMEDA DOS MIOSOTIS;240;CIDADE JARDIM;;3548906;SAO CARLOS;SP;13566-544;;
1855;6-1855;N;NULL;FAUNA E FLORA;SERGIO MASSUKITSI YAMANIHA E CIA LT-ME;181033606117;9-NAO CONTR;57.877.425/0001-09;;;;;PRACA MERCADO MUNICIPAL;;;B103, 105, 107;3503208;ARARAQUARA;SP;_____-___;;
1856;6-1856;N;;SHOW MIDIA PAINEL ELETRONICO;SHOW MIDIA PAINEL ELETRONICO;;9-NAO CONTR;;;;;;;;;;;;;_____-___;;
1864;4-1864;N;;AUTOMEC;AUTOMEC;;9-NAO CONTR;;(15) 2102 - 8159;;ANDREI;;;;;;;;;_____-___;;
1865;4-1865;N;NULL;SK AUTOMOTIVE;SK AUTOMOTIVE S/A - DIST.AUTOPECAS;244795872111;9-NAO CONTR;08.237.002/0019-30;(19) 2137 - 8752;;NULL;;AV.ENG.ANTONIO FCO.DE P.SOUZA;2782;VL.GEORGINA;;3509502;CAMPINAS;SP;13043-670;NULL;NULL
1866;6-1866;N;NULL;AUTO PECAS D AGOSTINO MECANIA ME;AUTO PECAS D AGOSTINO MECANIA ME;181111280110;9-NAO CONTR;00.297.869/0001-40;(16) 3322 - 4554;(16) 3332 - 4669;;;RUA ITALIA;525;SAO JOSE;;3503208;ARARAQUARA;SP;14801-350;;
1867;4-1867;N;NULL;COMERCIO DE EXTINTORES S.SEBASTIAO LTDA ME;COMERCIO DE EXTINTORES SAO SEBASTIAO LTDA ME;;9-NAO CONTR;;(16) 9702 - 9590;;;;RUA MANOEL WENZEL;;VILA SANTA MADRE CABRINI;;3548906;SAO CARLOS;SP;13572-510;;
1868;6-1868;N;NULL;SOLAR FILMS;ISOFILM DE PROTECAO SOLAR;;9-NAO CONTR;;(16) 3337 - 5050;;;;ALAMEDA PAULISTA;1278;VILA XAVIER;;3503208;ARARAQUARA;SP;_____-___;atendimento@solarcenter.com.br;WWW.SOLARFILMS.COM.BR
1869;4-1869;N;;RODIPEL PECAS ELETRICAS LTDA;RODIPEL PECAS ELETRICAS LTDA;582377525116;9-NAO CONTR;57.099.699/0001-06;(16) 2101 - 1515;;LAUDEMIR;;AVENIDA SAUDADE;2205;CAMPOS ELISEOS;;3543402;RIBEIRAO PRETO;SP;14080-000;;
3124;jun/24;N;NULL;BRILHOSO COMERCIAL;BRILHOSO COMERCIAL;181206421110;9-NAO CONTR;19.376.168/0001-24;(16) 3397 - 3301;;;;RUA 9 DE JULHO;1985;CENTRO;;3503208;ARARAQUARA;SP;14801-295;;
1871;6-1871;N;NULL;NATU-PETRO AUTO POSTO DE ARARAQUARA LTDA;NATU-PETRO AUTO POSTO DE ARARAQUARA LTDA;181004270110;9-NAO CONTR;07.343.649/0001-54;;;;;RUA NOVE DE JULHO;1502;CENTRO;;3503208;ARARAQUARA;SP;_____-___;;
1872;4-1872;N;NULL;COLLA PECAS ELETRICAS;COLLA PECAS ELETRICAS;;9-NAO CONTR;;(16) 3361 - 7139;(16) 3306 - 9825;;;ALAMEDA DOS CRISANTEMOS;220;PQ ARNOLD SCHIMIDT;;3548906;SAO CARLOS;SP;_____-___;;
1873;6-1873;N;NULL;SPLINE PROGRAMACAO VISUAL;SPLINE PROGRAMACAO VISUAL S/S LTDA-EPP;1036811;9-NAO CONTR;01.522.769/0001-32;;;;;AVENIDA PROFESSOR JORGE CORREA;876;CENTRO;;3503208;ARARAQUARA;SP;14801-230;;
1877;6-1877;N;NULL;HI TEC ELETRONICA;HI TEC DE ARARAQUARA ELETRONICA LTDA;;9-NAO CONTR;38.947.040/0001-18;(16) 3336 - 2850;;;;RUA 9 DE JULHO;1297;CENTRO;;3503208;ARARAQUARA;SP;14801-295;;
1878;4-1878;N;NULL;JOSE ANTONIO PICHARILLO;JOSE ANTONIO PICHARILLO;;9-NAO CONTR;;(16) 3413 - 3133;(16) 9978 - 1313;;;RUA ARMANDO PERONTI;78;M.ESTELA FAGA;;3548906;SAO CARLOS;SP;13560-000;;
1881;6-1881;N;NULL;COMERCIAL DE FERRAGENS SANTA PAULA;COMERCIAL DE FERRAGENS SANTA PAULA;;9-NAO CONTR;;(16) 3336 - 3003;;;;RUA GONCALVES DIAS;1222;CENTRO;;3503208;ARARAQUARA;SP;14801-290;;
1882;6-1882;N;NULL;ARMAZEM DA CERVEJA;ARMAZEM ARARAQUARA COMERCIO DE BEBIDAS E CONEXOS;181211531116;9-NAO CONTR;19.956.057/0001-97;(16) 3324 - 3303;(17) 3521 - 3309;;;AVENIDA LUIZ ALBERTO;768;VILA VELOSA;;3503208;ARARAQUARA;SP;14806-005;;
1885;6-1885;N;NULL;RF PAPELARIA;R F DUARTE PAPELARIA LTDA ME;181353424117;9-NAO CONTR;10.213.236/0001-60;(16) 3397 - 7521;(16) 3336 - 8062;;;RUA SAO BENTO;1369;CENTRO;;3503208;ARARAQUARA;SP;14801-300;cotacaorf01@outlook.com;ANTIGA PAPELARIA TEND LER
1886;4-1886;N;NULL;RENAULT_SC;SANTA EMILIA ILE DE FRANCE COM VEI PCS L;637325887117;9-NAO CONTR;11.043.798/0001-75;(16) 2106 - 0707;;NULL;;AV AV GETULIO VARGAS;737;VILA ALPES;;3548906;SAO CARLOS;SP;13570-672;NULL;NULL
1891;6-1891;N;NULL;SUPER TROCA DE OLEO 16;VALEFORT ARARAQUARA LTDA-ME;;9-NAO CONTR;10.273.099/0001-59;(16) 3397 - 0916;(16) 3214 - 0916;;;RUA CASTRO ALVES;2733;SANTANA;;3503208;ARARAQUARA;SP;14801-450;;
1892;6-1892;N;NULL;LUCIO RENAN FUNCIONARIO;LUCIO RENAN FUNCIONARIO;;9-NAO CONTR;;;;;;;;;;;;;_____-___;;
1893;6-1893;N;NULL;REI DAS VANS;REI DAS VANS PECAS DE VANS EM GERAL;206250809114;9-NAO CONTR;09.040.821/0001-26;(16) 3324 - 4426;;;;ALAMEDA PAULISTA;2725;VILA XAVIER;;3503208;ARARAQUARA;SP;14810-270;;
1894;4-1894;N;NULL;ACIOLLY PECAS ORIGINAIS GM;ACIOLLY PECAS ORIGINAIS GM;;9-NAO CONTR;;(11) 3352 - 8000;;;;;;;;;;;_____-___;;CONCESSIONARIA GM
1895;6-1895;N;NULL;PAPELARIA REAL;PAPELARIA REAL;;9-NAO CONTR;;;;;;;;;;;;;_____-___;;
1896;4-1896;N;NULL;MERCEDES-EUROBRAKE;EUROBRAKE;;9-NAO CONTR;;;;;;;;;;;;;_____-___;;
1897;6-1897;N;NULL;RESTAURANTE LEITOA E CIA;RESTAURANTE FLORIO E BENATTI LTDA EPP;181316468110;9-NAO CONTR;07.062.509/0001-08;(16) 3311 - 6746;;;;RUA SAO BENTO;2149;CENTRO;;3503208;ARARAQUARA;SP;14801-300;;
1898;6-1898;N;NULL;AUTO CENTER MALASPINA LTDA ME;AUTO CENTER MALASPINA LTDA ME;375095882116;9-NAO CONTR;08.234.898/0001-74;(16) 3262 - 3571;;;;AVENIDA FRANCISCO ANTONIO DE ABREU;80;CENTRO;;3522703;ITAPOLIS;SP;14900-000;;
1906;abr/06;N;;RADIADORES ZANI;ALMEIDA JOSE DIAS ME;;9-NAO CONTR;;;;;;;;;;;;;_____-___;;
